id,imdb_id,title,budget,genre,original_language,overview,popularity,release_date,revenue,runtime,vote_average,vote_count
132,tt0065780,The Rolling Stones: Gimme Shelter,,99.0,en,"This documentary of the Rolling Stones' 1969 US tour has become a legendary, harrowing symbol of the tragic demise of the ""Peace and Love"" era. After a successful tour across the US, the Rolling Stones gave a free December concert at Altamont Speedway in California with the Grateful Dead, Ike and Tina Turner, Jefferson Airplane, and the Flying Burrito Brothers. The band unwisely selected the Hells Angels to provide security, and the bikers resorted to violence to keep the stoned, restless, and often naked crowd in line. The result: dozens of injuries and the on-screen stabbing of a young black man (during ""Sympathy for the Devil"") by one of the concert's staff security. In a manipulative but effective move, the Maysles brothers filmed Mick Jagger in the editing room witnessing the on-camera murder for the first time. The film also works as a rock-and-roll document, capturing the band at their most relaxed, intoxicating, and electrifying.",2.336022,06/12/1970,,91,7.8,42
133,tt0054205,Primary,,99.0,en,Primary is a documentary film about the primary elections between John F. Kennedy and Hubert Humphrey in 1960. Primary is the first documentary to use light equipment in order to follow their subjects in a more intimate filmmaking style. This unconventional way of filming created a new look for documentary films where the camera,0.380635,01/01/1960,,60,7.0,6
134,tt0190590,"O Brother, Where Art Thou?",26000000.0,28.0,en,"In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",12.434175,30/08/2000,71868327.0,106,7.3,1144
135,tt0061589,Dont Look Back,,99.0,en,"In this wildly entertaining vision of one of the twentieth centurys greatest artists, Bob Dylan is surrounded by teen fa",2.676174,17/05/1967,,96,7.5,35
136,tt0022913,Freaks,,18.0,en,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",9.074348,20/02/1932,,64,7.7,228
137,tt0107048,Groundhog Day,14600000.0,10749.0,en,"A narcissistic TV weatherman, along with his attractive-but-distant producer and mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",12.989627,11/02/1993,70906973.0,101,7.4,2358
138,tt0021814,Dracula,355000.0,27.0,en,The legend of vampire Count Dracula begins here with this original 1931 Dracula film from Bela Lugosi.,7.503126,12/02/1931,1012189.0,72,7.2,254
139,tt0164756,Mifune,,10749.0,da,"Kresten, newly wed, is on the threshold of a great career success in his father-in-laws company. But when the death of his own father takes him back to his poverty-stricken childhood home, far out in the country, his career plans fall apart. For one thing he has to deal with his loveable, backward brother, who is now all alone; for another, he meets a stunning woman wh",2.539346,12/03/1999,,98,6.8,16
140,tt0275491,Bad Education,5000000.0,80.0,es,"Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.",7.66414,19/03/2004,40266982.0,106,7.1,223
141,tt0246578,Donnie Darko,6000000.0,14.0,en,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",18.303148,18/01/2001,1270522.0,113,7.7,3574
142,tt0388795,Brokeback Mountain,14000000.0,18.0,en,Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of 63. The two sha,11.787044,02/09/2005,178043761.0,134,7.5,1531
143,tt0020629,All Quiet on the Western Front,1250000.0,18.0,en,"A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.",15.235056,29/04/1930,,133,7.5,166
144,tt0093191,Wings of Desire,2500000.0,18.0,de,Wings of Desire is Wim Wenders artistically beautiful film about the lonely and immortal life of angels during a post-war Berlin. It,6.357321,01/01/1987,3200000.0,128,7.5,256
145,tt0115751,Breaking the Waves,,18.0,da,"In a small and conservative Scottish village, a woman's paralytic husband convinces her to have extramarital intercourse so she can tell him about it and give him a reason for living.",8.558688,13/05/1996,3803298.0,159,7.2,213
146,tt0190332,"Crouching Tiger, Hidden Dragon",17000000.0,12.0,zh,"Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.",19.944953,01/10/2000,213525736.0,120,7.2,949
147,tt0053198,The 400 Blows,,18.0,fr,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",7.268688,04/05/1959,,99,8.0,363
148,tt0430576,The Secret Life of Words,5000000.0,18.0,en,A touching story of a deaf girl who is sent to an oil rig to take care of a man who has been blinded in a terrible accident. The girl has a special ability to communicate with the men on board and especially with her patient as they share intimate moments together that will change their lives forever.,12.775583,15/12/2005,,112,6.8,52
149,tt0094625,Akira,8000000.0,878.0,ja,"Childhood friends Tetsuo and Kaneda are pulled into the post-apocalyptic underworld of Neo-Tokyo and forced to fight for their very survival. Kaneda is a bike gang leader, and Tetsuo is a member of a tough motorcycle crew who becomes involved in a covert government project called Akira. But a bloody battle ensues when Kaneda sets out to save his friend.",10.888917,16/07/1988,553171.0,124,7.8,792
150,tt0083511,48 Hrs.,12000000.0,53.0,en,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.",15.297121,07/12/1982,78868508.0,96,6.5,364
152,tt0079945,Star Trek: The Motion Picture,35000000.0,878.0,en,"When a destructive space entity is spotted approaching Earth, Admiral Kirk resumes command of the Starship Enterprise in order to intercept, examine, and hopefully stop it.",8.277765,06/12/1979,139000000.0,132,6.2,541
153,tt0335266,Lost in Translation,4000000.0,18.0,en,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",11.609441,31/08/2003,119723856.0,102,7.3,1943
154,tt0084726,Star Trek II: The Wrath of Khan,12000000.0,28.0,en,Admiral James T. Kirk is feeling old; the prospect of accompanying his old ship the Enterprise on a two week cadet cruise is not making him feel any younger. But the training cruise becomes a a life or death struggle when Khan escapes from years of exile and captures the power of creation itself.,7.160236,03/06/1982,96800000.0,113,7.3,688
155,tt0468569,The Dark Knight,185000000.0,18.0,en,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",123.167259,16/07/2008,1004558444.0,152,8.3,12269
156,tt0329767,Wilbur Wants to Kill Himself,,35.0,da,"The strange comedy film of two close brothers; one, Wilbur, who wants to kill himself, and the other, Harbour, who tries to prevent this. When their father dies leaving them his bookstore they meet a woman who makes their lives a bit better yet with a bit more trouble as well.",2.651412,08/11/2002,,111,6.8,25
157,tt0088170,Star Trek III: The Search for Spock,18000000.0,878.0,en,Admiral Kirk and his bridge crew risk their careers stealing the decommissioned Enterprise to return to the restricted Genesis planet to recover Spock's body.,6.197298,31/05/1984,87000000.0,105,6.4,443
158,tt0119472,Knockin' on Heaven's Door,,35.0,de,"Two young men, Martin and Rudi, both suffering from terminal cancer, get to know each other in a hospital room. They drown their desperation in tequila and decide to take one last trip to the sea. Drunk and still in pajamas they steal the first fancy car they find, a 60's Mercedes convertible. The car happens to belong to a bunch of gangsters, which immediately start to chase it, since it contains more than the pistol Martin finds in the glove box.",7.203307,20/02/1997,,87,7.6,135
159,tt0109255,Maybe... Maybe Not,,35.0,de,"Der Bewegte Mann is a German comedy about a heterosexual man, Axel, who is thrown out of his girlfriends home for cheating and ends up moving in with a gay man. Axel learns the advantages of living with gay men even though they are attracted to him and when his girlfriend wants him back he must make a tough decision.",8.593319,05/10/1994,,90,6.1,34
160,tt0000012,The Arrival of a Train at La Ciotat,,99.0,es,"A group of people are standing along the platform of a railway station in La Ciotat, waiting for a train. One is seen coming, at some distance, and eventually stops at the platform. Doors of the railway-cars open and attendants help passengers off and on.  Popular legend has it that, when this film was shown, the first-night audience fled the caf""approaching"" train. This legend has since been identified as promotional embellishment, though there is evidence to suggest that people were astounded at the capabilities of the Lumi",5.256608,1896-01-25,,1,6.9,87
161,tt0240772,Ocean's Eleven,85000000.0,53.0,en,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.",12.114932,07/12/2001,450717150.0,116,7.2,3857
162,tt0099487,Edward Scissorhands,20000000.0,14.0,en,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,17.612244,05/12/1990,53000000.0,105,7.5,3731
163,tt0349903,Ocean's Twelve,110000000.0,53.0,en,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam ",11.869347,09/12/2004,362744280.0,125,6.4,2169
164,tt0054698,Breakfast at Tiffany's,2500000.0,35.0,en,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past.",10.879289,05/10/1961,9500000.0,110,7.6,1082
165,tt0096874,Back to the Future Part II,40000000.0,12.0,en,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",13.689855,20/11/1989,332000000.0,108,7.4,3926
166,tt0082100,The Party,,18.0,fr,"Le Boum is the story of a 13-year-old French girl dealing with moving to a new city and school in Paris, while at the same time her parents are getting a divorce.",12.105748,01/01/1980,,110,6.4,225
